period,precinct_norm,selection_type,selection_name,weekday,time_block,incident_count,neighborhood_scope
YTD,ALL,Crime Type,FRAUD,Wednesday,06:00-11:59,171,ALL
YTD,ALL,Crime Type,FRAUD,Wednesday,12:00-17:59,336,ALL
YTD,ALL,Crime Type,FRAUD,Wednesday,18:00-23:59,133,ALL
YTD,ALL,Crime Type,GAMBLING,Monday,06:00-11:59,1,ALL
YTD,ALL,Crime Type,GAMBLING,Wednesday,00:00-05:59,1,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Friday,06:00-11:59,1,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Friday,18:00-23:59,4,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Monday,12:00-17:59,3,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Monday,18:00-23:59,2,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Saturday,00:00-05:59,9,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Saturday,06:00-11:59,1,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Saturday,12:00-17:59,5,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Saturday,18:00-23:59,10,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Sunday,00:00-05:59,7,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Sunday,12:00-17:59,1,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Sunday,18:00-23:59,6,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Thursday,06:00-11:59,1,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Thursday,12:00-17:59,32,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Thursday,18:00-23:59,6,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Tuesday,12:00-17:59,9,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Tuesday,18:00-23:59,1,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Wednesday,00:00-05:59,1,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Wednesday,06:00-11:59,1,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Wednesday,12:00-17:59,21,ALL
YTD,ALL,Crime Type,HEALTH AND SAFETY,Wednesday,18:00-23:59,2,ALL
YTD,ALL,Crime Type,HOMICIDE,Friday,00:00-05:59,1,ALL
YTD,ALL,Crime Type,HOMICIDE,Friday,06:00-11:59,1,ALL
YTD,ALL,Crime Type,HOMICIDE,Friday,12:00-17:59,2,ALL
YTD,ALL,Crime Type,HOMICIDE,Friday,18:00-23:59,7,ALL
YTD,ALL,Crime Type,HOMICIDE,Monday,00:00-05:59,6,ALL
YTD,ALL,Crime Type,HOMICIDE,Monday,06:00-11:59,3,ALL
YTD,ALL,Crime Type,HOMICIDE,Monday,12:00-17:59,3,ALL
YTD,ALL,Crime Type,HOMICIDE,Monday,18:00-23:59,3,ALL
YTD,ALL,Crime Type,HOMICIDE,Saturday,00:00-05:59,9,ALL
YTD,ALL,Crime Type,HOMICIDE,Saturday,06:00-11:59,1,ALL
YTD,ALL,Crime Type,HOMICIDE,Saturday,12:00-17:59,2,ALL
YTD,ALL,Crime Type,HOMICIDE,Saturday,18:00-23:59,6,ALL
YTD,ALL,Crime Type,HOMICIDE,Sunday,00:00-05:59,15,ALL
YTD,ALL,Crime Type,HOMICIDE,Sunday,06:00-11:59,4,ALL
YTD,ALL,Crime Type,HOMICIDE,Sunday,12:00-17:59,1,ALL
YTD,ALL,Crime Type,HOMICIDE,Sunday,18:00-23:59,4,ALL
YTD,ALL,Crime Type,HOMICIDE,Thursday,00:00-05:59,2,ALL
YTD,ALL,Crime Type,HOMICIDE,Thursday,06:00-11:59,3,ALL
YTD,ALL,Crime Type,HOMICIDE,Thursday,12:00-17:59,3,ALL
YTD,ALL,Crime Type,HOMICIDE,Thursday,18:00-23:59,10,ALL
YTD,ALL,Crime Type,HOMICIDE,Tuesday,00:00-05:59,3,ALL
YTD,ALL,Crime Type,HOMICIDE,Tuesday,06:00-11:59,1,ALL
YTD,ALL,Crime Type,HOMICIDE,Tuesday,12:00-17:59,4,ALL
YTD,ALL,Crime Type,HOMICIDE,Tuesday,18:00-23:59,7,ALL
YTD,ALL,Crime Type,HOMICIDE,Wednesday,00:00-05:59,5,ALL
YTD,ALL,Crime Type,HOMICIDE,Wednesday,06:00-11:59,4,ALL
YTD,ALL,Crime Type,HOMICIDE,Wednesday,12:00-17:59,4,ALL
YTD,ALL,Crime Type,HOMICIDE,Wednesday,18:00-23:59,8,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Friday,00:00-05:59,11,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Friday,06:00-11:59,13,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Friday,12:00-17:59,19,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Friday,18:00-23:59,15,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Monday,00:00-05:59,9,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Monday,06:00-11:59,15,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Monday,12:00-17:59,15,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Monday,18:00-23:59,28,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Saturday,00:00-05:59,13,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Saturday,06:00-11:59,15,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Saturday,12:00-17:59,11,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Saturday,18:00-23:59,16,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Sunday,00:00-05:59,11,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Sunday,06:00-11:59,15,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Sunday,12:00-17:59,21,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Sunday,18:00-23:59,30,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,00:00-05:59,14,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,06:00-11:59,17,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,12:00-17:59,18,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,18:00-23:59,13,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Tuesday,00:00-05:59,7,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Tuesday,06:00-11:59,15,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Tuesday,12:00-17:59,17,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Tuesday,18:00-23:59,28,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Wednesday,00:00-05:59,14,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Wednesday,06:00-11:59,18,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Wednesday,12:00-17:59,23,ALL
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Wednesday,18:00-23:59,28,ALL
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Friday,18:00-23:59,1,ALL
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Sunday,00:00-05:59,2,ALL
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Thursday,18:00-23:59,1,ALL
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Tuesday,18:00-23:59,2,ALL
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Wednesday,18:00-23:59,1,ALL
YTD,ALL,Crime Type,KIDNAPPING,Friday,00:00-05:59,4,ALL
YTD,ALL,Crime Type,KIDNAPPING,Friday,06:00-11:59,3,ALL
YTD,ALL,Crime Type,KIDNAPPING,Friday,12:00-17:59,6,ALL
YTD,ALL,Crime Type,KIDNAPPING,Friday,18:00-23:59,7,ALL
YTD,ALL,Crime Type,KIDNAPPING,Monday,00:00-05:59,7,ALL
YTD,ALL,Crime Type,KIDNAPPING,Monday,06:00-11:59,6,ALL
YTD,ALL,Crime Type,KIDNAPPING,Monday,12:00-17:59,8,ALL
YTD,ALL,Crime Type,KIDNAPPING,Monday,18:00-23:59,9,ALL
YTD,ALL,Crime Type,KIDNAPPING,Saturday,00:00-05:59,4,ALL
YTD,ALL,Crime Type,KIDNAPPING,Saturday,06:00-11:59,2,ALL
YTD,ALL,Crime Type,KIDNAPPING,Saturday,12:00-17:59,5,ALL
YTD,ALL,Crime Type,KIDNAPPING,Saturday,18:00-23:59,9,ALL
YTD,ALL,Crime Type,KIDNAPPING,Sunday,00:00-05:59,9,ALL
YTD,ALL,Crime Type,KIDNAPPING,Sunday,06:00-11:59,4,ALL
YTD,ALL,Crime Type,KIDNAPPING,Sunday,12:00-17:59,8,ALL
YTD,ALL,Crime Type,KIDNAPPING,Sunday,18:00-23:59,5,ALL
YTD,ALL,Crime Type,KIDNAPPING,Thursday,00:00-05:59,5,ALL
YTD,ALL,Crime Type,KIDNAPPING,Thursday,06:00-11:59,1,ALL
YTD,ALL,Crime Type,KIDNAPPING,Thursday,12:00-17:59,8,ALL
YTD,ALL,Crime Type,KIDNAPPING,Thursday,18:00-23:59,5,ALL
YTD,ALL,Crime Type,KIDNAPPING,Tuesday,00:00-05:59,4,ALL
YTD,ALL,Crime Type,KIDNAPPING,Tuesday,06:00-11:59,2,ALL
YTD,ALL,Crime Type,KIDNAPPING,Tuesday,12:00-17:59,7,ALL
YTD,ALL,Crime Type,KIDNAPPING,Tuesday,18:00-23:59,5,ALL
YTD,ALL,Crime Type,KIDNAPPING,Wednesday,00:00-05:59,7,ALL
YTD,ALL,Crime Type,KIDNAPPING,Wednesday,06:00-11:59,3,ALL
YTD,ALL,Crime Type,KIDNAPPING,Wednesday,12:00-17:59,3,ALL
YTD,ALL,Crime Type,KIDNAPPING,Wednesday,18:00-23:59,3,ALL
YTD,ALL,Crime Type,LARCENY,Friday,00:00-05:59,227,ALL
YTD,ALL,Crime Type,LARCENY,Friday,06:00-11:59,247,ALL
YTD,ALL,Crime Type,LARCENY,Friday,12:00-17:59,445,ALL
YTD,ALL,Crime Type,LARCENY,Friday,18:00-23:59,376,ALL
YTD,ALL,Crime Type,LARCENY,Monday,00:00-05:59,171,ALL
YTD,ALL,Crime Type,LARCENY,Monday,06:00-11:59,214,ALL
YTD,ALL,Crime Type,LARCENY,Monday,12:00-17:59,392,ALL
YTD,ALL,Crime Type,LARCENY,Monday,18:00-23:59,388,ALL
YTD,ALL,Crime Type,LARCENY,Saturday,00:00-05:59,301,ALL
YTD,ALL,Crime Type,LARCENY,Saturday,06:00-11:59,213,ALL
YTD,ALL,Crime Type,LARCENY,Saturday,12:00-17:59,342,ALL
YTD,ALL,Crime Type,LARCENY,Saturday,18:00-23:59,417,ALL
YTD,ALL,Crime Type,LARCENY,Sunday,00:00-05:59,311,ALL
YTD,ALL,Crime Type,LARCENY,Sunday,06:00-11:59,179,ALL
YTD,ALL,Crime Type,LARCENY,Sunday,12:00-17:59,359,ALL
YTD,ALL,Crime Type,LARCENY,Sunday,18:00-23:59,396,ALL
YTD,ALL,Crime Type,LARCENY,Thursday,00:00-05:59,177,ALL
YTD,ALL,Crime Type,LARCENY,Thursday,06:00-11:59,231,ALL
YTD,ALL,Crime Type,LARCENY,Thursday,12:00-17:59,382,ALL
YTD,ALL,Crime Type,LARCENY,Thursday,18:00-23:59,369,ALL
YTD,ALL,Crime Type,LARCENY,Tuesday,00:00-05:59,176,ALL
YTD,ALL,Crime Type,LARCENY,Tuesday,06:00-11:59,208,ALL
YTD,ALL,Crime Type,LARCENY,Tuesday,12:00-17:59,428,ALL
YTD,ALL,Crime Type,LARCENY,Tuesday,18:00-23:59,368,ALL
YTD,ALL,Crime Type,LARCENY,Wednesday,00:00-05:59,203,ALL
YTD,ALL,Crime Type,LARCENY,Wednesday,06:00-11:59,237,ALL
YTD,ALL,Crime Type,LARCENY,Wednesday,12:00-17:59,402,ALL
YTD,ALL,Crime Type,LARCENY,Wednesday,18:00-23:59,353,ALL
YTD,ALL,Crime Type,LIQUOR,Friday,06:00-11:59,1,ALL
YTD,ALL,Crime Type,LIQUOR,Friday,12:00-17:59,5,ALL
YTD,ALL,Crime Type,LIQUOR,Friday,18:00-23:59,5,ALL
YTD,ALL,Crime Type,LIQUOR,Saturday,00:00-05:59,3,ALL
YTD,ALL,Crime Type,LIQUOR,Saturday,18:00-23:59,7,ALL
YTD,ALL,Crime Type,LIQUOR,Sunday,00:00-05:59,3,ALL
YTD,ALL,Crime Type,LIQUOR,Sunday,06:00-11:59,1,ALL
YTD,ALL,Crime Type,LIQUOR,Thursday,12:00-17:59,1,ALL
YTD,ALL,Crime Type,LIQUOR,Thursday,18:00-23:59,1,ALL
YTD,ALL,Crime Type,LIQUOR,Wednesday,00:00-05:59,1,ALL
YTD,ALL,Crime Type,LIQUOR,Wednesday,12:00-17:59,2,ALL
YTD,ALL,Crime Type,LIQUOR,Wednesday,18:00-23:59,5,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Friday,00:00-05:59,2,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Friday,12:00-17:59,1,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Friday,18:00-23:59,1,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Monday,00:00-05:59,2,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Monday,06:00-11:59,1,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Monday,12:00-17:59,4,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Monday,18:00-23:59,1,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Saturday,00:00-05:59,1,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Saturday,06:00-11:59,2,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Saturday,12:00-17:59,4,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Saturday,18:00-23:59,3,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Sunday,00:00-05:59,1,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Sunday,06:00-11:59,1,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Sunday,12:00-17:59,2,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Sunday,18:00-23:59,2,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Thursday,00:00-05:59,2,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Thursday,06:00-11:59,3,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Thursday,12:00-17:59,4,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Tuesday,12:00-17:59,11,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Tuesday,18:00-23:59,2,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Wednesday,00:00-05:59,3,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Wednesday,06:00-11:59,2,ALL
YTD,ALL,Crime Type,MISCELLANEOUS,Wednesday,12:00-17:59,10,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Friday,00:00-05:59,14,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Friday,06:00-11:59,21,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Friday,12:00-17:59,37,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Friday,18:00-23:59,46,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Monday,00:00-05:59,11,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Monday,06:00-11:59,25,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Monday,12:00-17:59,33,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Monday,18:00-23:59,31,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Saturday,00:00-05:59,17,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Saturday,06:00-11:59,24,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Saturday,12:00-17:59,35,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Saturday,18:00-23:59,31,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Sunday,00:00-05:59,18,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Sunday,06:00-11:59,23,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Sunday,12:00-17:59,34,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Sunday,18:00-23:59,35,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Thursday,00:00-05:59,22,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Thursday,06:00-11:59,24,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Thursday,12:00-17:59,44,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Thursday,18:00-23:59,25,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Tuesday,00:00-05:59,15,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Tuesday,06:00-11:59,23,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Tuesday,12:00-17:59,42,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Tuesday,18:00-23:59,27,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Wednesday,00:00-05:59,16,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Wednesday,06:00-11:59,32,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Wednesday,12:00-17:59,40,ALL
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Wednesday,18:00-23:59,25,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Friday,00:00-05:59,36,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Friday,06:00-11:59,18,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Friday,12:00-17:59,63,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Friday,18:00-23:59,87,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Monday,00:00-05:59,60,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Monday,06:00-11:59,22,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Monday,12:00-17:59,42,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Monday,18:00-23:59,77,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Saturday,00:00-05:59,75,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Saturday,06:00-11:59,10,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Saturday,12:00-17:59,34,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Saturday,18:00-23:59,76,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Sunday,00:00-05:59,86,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Sunday,06:00-11:59,14,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Sunday,12:00-17:59,23,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Sunday,18:00-23:59,93,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Thursday,00:00-05:59,50,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Thursday,06:00-11:59,14,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Thursday,12:00-17:59,57,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Thursday,18:00-23:59,103,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Tuesday,00:00-05:59,53,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Tuesday,06:00-11:59,30,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Tuesday,12:00-17:59,52,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Tuesday,18:00-23:59,55,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Wednesday,00:00-05:59,49,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Wednesday,06:00-11:59,15,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Wednesday,12:00-17:59,49,ALL
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Wednesday,18:00-23:59,86,ALL
YTD,ALL,Crime Type,OUIL,Friday,00:00-05:59,8,ALL
YTD,ALL,Crime Type,OUIL,Friday,06:00-11:59,8,ALL
YTD,ALL,Crime Type,OUIL,Friday,12:00-17:59,16,ALL
YTD,ALL,Crime Type,OUIL,Friday,18:00-23:59,28,ALL
YTD,ALL,Crime Type,OUIL,Monday,00:00-05:59,2,ALL
YTD,ALL,Crime Type,OUIL,Monday,06:00-11:59,6,ALL
YTD,ALL,Crime Type,OUIL,Monday,12:00-17:59,20,ALL
YTD,ALL,Crime Type,OUIL,Monday,18:00-23:59,34,ALL
YTD,ALL,Crime Type,OUIL,Saturday,00:00-05:59,24,ALL
YTD,ALL,Crime Type,OUIL,Saturday,06:00-11:59,6,ALL
YTD,ALL,Crime Type,OUIL,Saturday,12:00-17:59,18,ALL
YTD,ALL,Crime Type,OUIL,Saturday,18:00-23:59,36,ALL
YTD,ALL,Crime Type,OUIL,Sunday,00:00-05:59,26,ALL
YTD,ALL,Crime Type,OUIL,Sunday,06:00-11:59,6,ALL
YTD,ALL,Crime Type,OUIL,Sunday,12:00-17:59,16,ALL
YTD,ALL,Crime Type,OUIL,Sunday,18:00-23:59,30,ALL
YTD,ALL,Crime Type,OUIL,Thursday,00:00-05:59,4,ALL
YTD,ALL,Crime Type,OUIL,Thursday,06:00-11:59,6,ALL
YTD,ALL,Crime Type,OUIL,Thursday,12:00-17:59,36,ALL
YTD,ALL,Crime Type,OUIL,Thursday,18:00-23:59,20,ALL
YTD,ALL,Crime Type,OUIL,Tuesday,00:00-05:59,14,ALL
YTD,ALL,Crime Type,OUIL,Tuesday,06:00-11:59,8,ALL
YTD,ALL,Crime Type,OUIL,Tuesday,12:00-17:59,16,ALL
YTD,ALL,Crime Type,OUIL,Tuesday,18:00-23:59,32,ALL
YTD,ALL,Crime Type,OUIL,Wednesday,00:00-05:59,6,ALL
YTD,ALL,Crime Type,OUIL,Wednesday,06:00-11:59,6,ALL
YTD,ALL,Crime Type,OUIL,Wednesday,12:00-17:59,30,ALL
YTD,ALL,Crime Type,OUIL,Wednesday,18:00-23:59,20,ALL
YTD,ALL,Crime Type,ROBBERY,Friday,00:00-05:59,30,ALL
YTD,ALL,Crime Type,ROBBERY,Friday,06:00-11:59,15,ALL
YTD,ALL,Crime Type,ROBBERY,Friday,12:00-17:59,23,ALL
YTD,ALL,Crime Type,ROBBERY,Friday,18:00-23:59,42,ALL
YTD,ALL,Crime Type,ROBBERY,Monday,00:00-05:59,38,ALL
YTD,ALL,Crime Type,ROBBERY,Monday,06:00-11:59,13,ALL
YTD,ALL,Crime Type,ROBBERY,Monday,12:00-17:59,28,ALL
YTD,ALL,Crime Type,ROBBERY,Monday,18:00-23:59,48,ALL
YTD,ALL,Crime Type,ROBBERY,Saturday,00:00-05:59,40,ALL
YTD,ALL,Crime Type,ROBBERY,Saturday,06:00-11:59,19,ALL
YTD,ALL,Crime Type,ROBBERY,Saturday,12:00-17:59,32,ALL
YTD,ALL,Crime Type,ROBBERY,Saturday,18:00-23:59,46,ALL
YTD,ALL,Crime Type,ROBBERY,Sunday,00:00-05:59,45,ALL
YTD,ALL,Crime Type,ROBBERY,Sunday,06:00-11:59,14,ALL
YTD,ALL,Crime Type,ROBBERY,Sunday,12:00-17:59,28,ALL
YTD,ALL,Crime Type,ROBBERY,Sunday,18:00-23:59,35,ALL
YTD,ALL,Crime Type,ROBBERY,Thursday,00:00-05:59,28,ALL
YTD,ALL,Crime Type,ROBBERY,Thursday,06:00-11:59,8,ALL
YTD,ALL,Crime Type,ROBBERY,Thursday,12:00-17:59,31,ALL
YTD,ALL,Crime Type,ROBBERY,Thursday,18:00-23:59,33,ALL
YTD,ALL,Crime Type,ROBBERY,Tuesday,00:00-05:59,32,ALL
YTD,ALL,Crime Type,ROBBERY,Tuesday,06:00-11:59,9,ALL
YTD,ALL,Crime Type,ROBBERY,Tuesday,12:00-17:59,35,ALL
YTD,ALL,Crime Type,ROBBERY,Tuesday,18:00-23:59,24,ALL
YTD,ALL,Crime Type,ROBBERY,Wednesday,00:00-05:59,24,ALL
YTD,ALL,Crime Type,ROBBERY,Wednesday,06:00-11:59,11,ALL
YTD,ALL,Crime Type,ROBBERY,Wednesday,12:00-17:59,42,ALL
YTD,ALL,Crime Type,ROBBERY,Wednesday,18:00-23:59,37,ALL
YTD,ALL,Crime Type,RUNAWAY,Friday,00:00-05:59,18,ALL
YTD,ALL,Crime Type,RUNAWAY,Friday,06:00-11:59,25,ALL
YTD,ALL,Crime Type,RUNAWAY,Friday,12:00-17:59,41,ALL
YTD,ALL,Crime Type,RUNAWAY,Friday,18:00-23:59,44,ALL
YTD,ALL,Crime Type,RUNAWAY,Monday,00:00-05:59,24,ALL
YTD,ALL,Crime Type,RUNAWAY,Monday,06:00-11:59,18,ALL
YTD,ALL,Crime Type,RUNAWAY,Monday,12:00-17:59,41,ALL
YTD,ALL,Crime Type,RUNAWAY,Monday,18:00-23:59,54,ALL
YTD,ALL,Crime Type,RUNAWAY,Saturday,00:00-05:59,15,ALL
YTD,ALL,Crime Type,RUNAWAY,Saturday,06:00-11:59,14,ALL
YTD,ALL,Crime Type,RUNAWAY,Saturday,12:00-17:59,31,ALL
YTD,ALL,Crime Type,RUNAWAY,Saturday,18:00-23:59,48,ALL
YTD,ALL,Crime Type,RUNAWAY,Sunday,00:00-05:59,22,ALL
YTD,ALL,Crime Type,RUNAWAY,Sunday,06:00-11:59,14,ALL
YTD,ALL,Crime Type,RUNAWAY,Sunday,12:00-17:59,41,ALL
YTD,ALL,Crime Type,RUNAWAY,Sunday,18:00-23:59,33,ALL
YTD,ALL,Crime Type,RUNAWAY,Thursday,00:00-05:59,9,ALL
YTD,ALL,Crime Type,RUNAWAY,Thursday,06:00-11:59,25,ALL
YTD,ALL,Crime Type,RUNAWAY,Thursday,12:00-17:59,38,ALL
YTD,ALL,Crime Type,RUNAWAY,Thursday,18:00-23:59,51,ALL
YTD,ALL,Crime Type,RUNAWAY,Tuesday,00:00-05:59,20,ALL
YTD,ALL,Crime Type,RUNAWAY,Tuesday,06:00-11:59,15,ALL
YTD,ALL,Crime Type,RUNAWAY,Tuesday,12:00-17:59,30,ALL
YTD,ALL,Crime Type,RUNAWAY,Tuesday,18:00-23:59,34,ALL
YTD,ALL,Crime Type,RUNAWAY,Wednesday,00:00-05:59,22,ALL
YTD,ALL,Crime Type,RUNAWAY,Wednesday,06:00-11:59,22,ALL
YTD,ALL,Crime Type,RUNAWAY,Wednesday,12:00-17:59,22,ALL
YTD,ALL,Crime Type,RUNAWAY,Wednesday,18:00-23:59,46,ALL
YTD,ALL,Crime Type,SEX OFFENSES,Friday,00:00-05:59,29,ALL
YTD,ALL,Crime Type,SEX OFFENSES,Friday,06:00-11:59,20,ALL
YTD,ALL,Crime Type,SEX OFFENSES,Friday,12:00-17:59,21,ALL
