h3_cell,previous_14d,current_14d,hotspot_status,change_14d,pct_change_14d,hotspot_score,precinct_norm,selection_type,selection_name,previous_hotspot_threshold,current_hotspot_threshold,previous_14d_start,previous_14d_end,current_14d_start,current_14d_end,latitude,longitude,neighborhood,nearest_intersection,neighborhood_scope
882ab2c759fffff,0.0,6.0,New Hotspot,6.0,,15.0,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42765718126152,-82.98576973523089,Franklin,Pelkey St & Greiner St,ALL
882ab2c605fffff,2.0,5.0,Emerging Hotspot,3.0,150.0,9.5,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41255691604615,-82.95893885573489,Outer Drive-Hayes,Wayburn St & Berkshire St,ALL
882ab2c625fffff,3.0,5.0,Emerging Hotspot,2.0,66.67,8.0,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.411085509793566,-82.98517599956212,Eden Gardens,Annsbury Ave & Rosemary Ave,ALL
882ab2c629fffff,3.0,5.0,Emerging Hotspot,2.0,66.67,8.0,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41283501211484,-82.96464502429595,Outer Drive-Hayes,Hayes St & Chelsea Ave,ALL
882ab2c753fffff,3.0,5.0,Emerging Hotspot,2.0,66.67,8.0,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41621239142388,-82.98897268043174,Eden Gardens,Park Dr & Flanders St,ALL
882ab2d5b7fffff,5.0,8.0,Persistent Hotspot,3.0,60.0,15.3,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43858037088934,-82.99119607401674,Pulaski,Manning St & Westphalia St,ALL
882ab2c755fffff,4.0,7.0,Persistent Hotspot,3.0,75.0,13.95,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42396549015056,-83.00410040984758,Von Steuben,Dresden St & Sauer St,ALL
882ab2d5b3fffff,5.0,6.0,Persistent Hotspot,1.0,20.0,9.6,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43508315926134,-82.97768645045474,Franklin,Chalmers St & Eastwood St,ALL
882ab2c60dfffff,7.0,7.0,Persistent Hotspot,0.0,0.0,9.45,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41901489705948,-82.94625735456249,Yorkshire Woods,Beaconsfield St & Yorkshire Rd,ALL
882ab2d5bbfffff,4.0,5.0,Persistent Hotspot,1.0,25.0,8.25,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.44337176916128,-82.96989803930234,Regent Park,Rossini Dr & Gratiot Ave,ALL
882ab2c663fffff,7.0,6.0,Persistent Hotspot,-1.0,-14.29,8.1,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42081712518449,-82.95666629088801,Denby,Yorkshire Rd & Rossiter St,ALL
882ab2c743fffff,6.0,4.0,Declining Hotspot,-2.0,-33.33,4.0,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.4342069473745,-83.00810830306966,Pulaski,Algonac St & Linnhurst St,ALL
882ab2d597fffff,6.0,4.0,Declining Hotspot,-2.0,-33.33,4.0,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.44101473361832,-82.95826871329703,Regent Park,Boulder St & Manning St,ALL
882ab2c66bfffff,6.0,3.0,Declining Hotspot,-3.0,-50.0,3.0,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42653937643311,-82.9499411616721,Moross-Morang,Laing St & Britain St,ALL
882ab2d5b1fffff,6.0,3.0,Declining Hotspot,-3.0,-50.0,3.0,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.44407564439612,-82.98056268433918,Mohican Regent,Anvil St & Rossini Dr,ALL
882ab2c645fffff,4.0,2.0,Declining Hotspot,-2.0,-50.0,2.0,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.430556907576175,-82.9406459340727,Moross-Morang,Balfour Rd & McCormick St,ALL
882ab2c667fffff,4.0,2.0,Declining Hotspot,-2.0,-50.0,2.0,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.420742095728286,-82.96750521535745,Outer Drive-Hayes,Houston Whittier Ave & Queen St,ALL
882ab2c62dfffff,4.0,1.0,Declining Hotspot,-3.0,-75.0,1.0,09,Category Focus,Violent Crime,4.0,5.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41641482108508,-82.97704985783044,Eden Gardens,Coplin St & Wilfred St,ALL
882ab2ce13fffff,0.0,4.0,New Hotspot,4.0,,10.0,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.36260856510663,-83.13064737228086,Midwest,S Martindale St & Beechwood St,ALL
882ab2ce55fffff,1.0,5.0,Emerging Hotspot,4.0,400.0,11.0,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.39289705730344,-83.13601369124544,Oakman Blvd Community,Lyndon St & Livernois Ave,ALL
882ab2c507fffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.37084340450591,-83.08143978295578,New Center Commons,Pallister St & 3rd St,ALL
882ab2c523fffff,2.0,4.0,Emerging Hotspot,2.0,100.0,7.0,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.36545812344647,-83.1012075317506,Wildemere Park,14th St & W Euclid St,ALL
882ab2ce01fffff,3.0,4.0,Emerging Hotspot,1.0,33.33,5.5,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.388510205176665,-83.15355339444187,Davison-Schoolcraft,Roselawn St & Schoolcraft St,ALL
882ab2ce19fffff,3.0,4.0,Emerging Hotspot,1.0,33.33,5.5,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.37831676324054,-83.1275804937669,Nardin Park,Humphrey St & Petoskey Ave,ALL
882ab2ce11fffff,7.0,8.0,Persistent Hotspot,1.0,14.29,12.3,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.37150377583957,-83.13754006820514,Nardin Park,Belleterre St & Burlingame St,ALL
882ab2ce59fffff,4.0,6.0,Persistent Hotspot,2.0,50.0,11.1,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.39605681412494,-83.11878686291132,Oakman Blvd Community,Ford St & Linwood St,ALL
882ab2ce51fffff,9.0,5.0,Persistent Hotspot,-4.0,-44.44,6.75,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.39101983044674,-83.1248397452936,Dexter-Linwood,W Davison St & Lawton St,ALL
882ab2ce5bfffff,6.0,5.0,Persistent Hotspot,-1.0,-16.67,6.75,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.3886209069811,-83.1177163209776,Dexter-Linwood,Fullerton St & Linwood St,ALL
882ab2c527fffff,4.0,4.0,Persistent Hotspot,0.0,0.0,5.4,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.369417413021786,-83.1143760355201,Jamison,Dexter Ave & Pingree St,ALL
882ab2c52dfffff,4.0,3.0,Declining Hotspot,-1.0,-25.0,3.0,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.38089642846711,-83.10963248684843,Dexter-Linwood,Glynn Ct & Linwood St,ALL
882ab2ce1dfffff,7.0,2.0,Declining Hotspot,-5.0,-71.43,2.0,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.37615505542366,-83.14034083395427,Oakman Blvd Community,Elmhurst St & Livernois Ave,ALL
882ab2ce57fffff,5.0,2.0,Declining Hotspot,-3.0,-60.0,2.0,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.38517144102955,-83.1310968555303,Russell Woods,Sturtevant St & Dexter Ave,ALL
882ab2ce1bfffff,4.0,1.0,Declining Hotspot,-3.0,-75.0,1.0,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.37058617129821,-83.12371872386412,Nardin Park,Broadstreet Ave & Joy Rd,ALL
882ab2ce53fffff,9.0,1.0,Declining Hotspot,-8.0,-88.89,1.0,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.38448548246358,-83.12143314909851,Dexter-Linwood,Richton St & Lawton St,ALL
882ab2c53dfffff,4.0,0.0,Declining Hotspot,-4.0,-100.0,0.0,10,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.364594038955694,-83.09141169621473,Elijah McCoy,W Grand Blvd & Hanover St,ALL
882ab2c765fffff,2.0,9.0,Emerging Hotspot,7.0,350.0,19.5,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.438195439880296,-83.05492033722149,Farwell,E Lantz St & Hasse St,ALL
882ab2c0dbfffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43569158363304,-83.05940763261448,Farwell,Eureka St & Emery St,ALL
882ab2c0ddfffff,3.0,4.0,Emerging Hotspot,1.0,33.33,5.5,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.442554512838186,-83.07898836598402,Butler,Fleming St & E Outer Dr,ALL
882ab2c741fffff,3.0,4.0,Emerging Hotspot,1.0,33.33,5.5,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43895435560887,-83.01599048943172,Nortown,E Lantz St & E Outer Dr,ALL
882ab2c0c7fffff,4.0,7.0,Persistent Hotspot,3.0,75.0,13.95,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.44221361442084,-83.1005270451337,Nolan,Keating St & E Remington Ave,ALL
882ab2c0d9fffff,6.0,8.0,Persistent Hotspot,2.0,33.33,13.8,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.44155034610233,-83.06759226894705,Farwell,E Remington St & Gallagher St,ALL
882ab2c099fffff,4.0,5.0,Persistent Hotspot,1.0,25.0,8.25,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.418597543099054,-83.07734709488844,Cadillac Heights,Saint Aubin St & E McNichols Rd,ALL
882ab2c0d7fffff,7.0,5.0,Persistent Hotspot,-2.0,-28.57,6.75,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43049752508099,-83.07917193582621,Northeast Central District,E Robinwood St & Goddard St,ALL
882ab2c747fffff,7.0,5.0,Persistent Hotspot,-2.0,-28.57,6.75,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43409620021787,-83.01864443081567,Nortown,Antwerp St & E 7 Mile Rd,ALL
882ab2c72dfffff,6.0,4.0,Persistent Hotspot,-2.0,-33.33,5.4,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42611995184964,-83.05674510101922,Krainz Woods,Conley St & E Nevada St,ALL
882ab2c761fffff,5.0,4.0,Persistent Hotspot,-1.0,-20.0,5.4,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43839365048852,-83.04386943066302,Farwell,Albany St & Emery St,ALL
882ab2c0d3fffff,4.0,3.0,Declining Hotspot,-1.0,-25.0,3.0,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42660918523272,-83.07028139087765,Northeast Central District,Joseph Campau St & E Nevada St,ALL
882ab2c767fffff,4.0,3.0,Declining Hotspot,-1.0,-25.0,3.0,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.431435699236594,-83.0518334733161,Krainz Woods,E Robinwood St & Healy St,ALL
882ab2c089fffff,4.0,2.0,Declining Hotspot,-2.0,-50.0,2.0,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.437293313341485,-83.09718763143492,Nolan,E Lantz St & Irvington St,ALL
882ab2c76bfffff,6.0,2.0,Declining Hotspot,-4.0,-66.67,2.0,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.435924168659234,-83.02984439655665,Nortown,Helen St & Emery St,ALL
882ab2c727fffff,4.0,0.0,Declining Hotspot,-4.0,-100.0,0.0,11,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41203849979964,-83.0612256869583,Campau/Banglatown,E Davison St & Conant St,ALL
882ab2c183fffff,0.0,6.0,New Hotspot,6.0,,15.0,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43472556731352,-83.1816730223325,Schaefer 7/8 Lodge,Hartwell St & Saint Martins Ave,ALL
882ab2c191fffff,0.0,3.0,New Hotspot,3.0,,7.5,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.427656065578326,-83.16953128115861,Schulze,Margareta St & Manor St,ALL
882ab2c181fffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.44069459083422,-83.18576142150218,Schaefer 7/8 Lodge,Chippewa St & Strathmoor St,ALL
882ab2c199fffff,2.0,4.0,Emerging Hotspot,2.0,100.0,7.0,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.431343907854,-83.15988839345076,Bagley,W 7 Mile Rd & Kentucky St,ALL
882ab2ce41fffff,2.0,4.0,Emerging Hotspot,2.0,100.0,7.0,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40752967248862,-83.14475115683516,Fitzgerald/Marygrove,Midland St & Tuller St,ALL
882ab2c1d7fffff,3.0,3.0,Emerging Hotspot,0.0,0.0,3.0,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43887131186209,-83.16166492988557,Oak Grove District 2,Kingswood St & Wyoming St,ALL
882ab2c1b9fffff,6.0,4.0,Persistent Hotspot,-2.0,-33.33,5.4,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.427207053140926,-83.18870113685225,Winship,Pickford St & Marlowe St,ALL
882ab2c187fffff,4.0,3.0,Persistent Hotspot,-1.0,-25.0,4.05,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.434308071609706,-83.19015515707798,Schaefer 7/8 Lodge,Pembroke Ave & Mark Twain St,ALL
882ab2c193fffff,5.0,3.0,Persistent Hotspot,-2.0,-40.0,4.05,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41694374036624,-83.16188255208628,Schulze,W McNichols Rd & Wyoming St,ALL
882ab2c19dfffff,4.0,3.0,Persistent Hotspot,-1.0,-25.0,4.05,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.432177233154995,-83.17018939166755,McDowell,Meyers Rd & W 7 Mile Rd,ALL
882ab2ce45fffff,4.0,3.0,Persistent Hotspot,-1.0,-25.0,4.05,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40793354641639,-83.15880813936373,Fitzgerald/Marygrove,Cherrylawn St & Puritan St,ALL
882ab2c0a5fffff,5.0,2.0,Declining Hotspot,-3.0,-60.0,2.0,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42981554952761,-83.143494754763,Bagley,Stoepel St & W 7 Mile Rd,ALL
882ab2c0b9fffff,7.0,2.0,Declining Hotspot,-5.0,-71.43,2.0,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41869195096619,-83.10676354886718,Palmer Park,Merton Rd & Whitmore Rd,ALL
882ab2ce4dfffff,5.0,2.0,Declining Hotspot,-3.0,-60.0,2.0,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41431836545492,-83.1510049738483,Fitzgerald/Marygrove,Greenlawn St & Florence St,ALL
882ab2ce69fffff,5.0,2.0,Declining Hotspot,-3.0,-60.0,2.0,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40948621994073,-83.16928343168146,Bethune Community,Pilgrim St & Meyers Rd,ALL
882ab2ce49fffff,4.0,0.0,Declining Hotspot,-4.0,-100.0,0.0,12,Category Focus,Violent Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.414826829686085,-83.14138180030075,Martin Park,Fairfield St & Grove St,ALL
882ab2c183fffff,0.0,6.0,New Hotspot,6.0,,15.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43472556731352,-83.1816730223325,Schaefer 7/8 Lodge,Hartwell St & Saint Martins Ave,ALL
882ab2c407fffff,0.0,6.0,New Hotspot,6.0,,15.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.359099413201655,-83.00015676921029,Islandview,Van Dyke St & Kercheval St,ALL
882ab2c443fffff,0.0,6.0,New Hotspot,6.0,,15.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.377479354464796,-82.98039213744937,East Village,Fairview St & Goethe Ave,ALL
882ab2c759fffff,0.0,6.0,New Hotspot,6.0,,15.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42765718126152,-82.98576973523089,Franklin,Pelkey St & Greiner St,ALL
882ab2ce67fffff,0.0,5.0,New Hotspot,5.0,,12.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.399836755734746,-83.18123826092473,Bethune Community,Fenkell St & Lesure St,ALL
882ab2ced7fffff,0.0,5.0,New Hotspot,5.0,,12.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.33127262597866,-83.10601253238046,Chadsey Condon,28th St & Magnolia St,ALL
882ab2c623fffff,0.0,4.0,New Hotspot,4.0,,10.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40136960330461,-82.97253267688968,Chandler Park,Harper Ave & Dickerson St,ALL
882ab2ce13fffff,0.0,4.0,New Hotspot,4.0,,10.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.36260856510663,-83.13064737228086,Midwest,S Martindale St & Beechwood St,ALL
882ab2ce61fffff,0.0,4.0,New Hotspot,4.0,,10.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40395301457275,-83.17704532578134,Bethune Community,Keeler Ave & Snowden St,ALL
882ab2cf03fffff,0.0,4.0,New Hotspot,4.0,,10.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.38962281705152,-83.23584134231905,Westwood Park,Auburn St & Lyndon St,ALL
882ab2c765fffff,2.0,9.0,Emerging Hotspot,7.0,350.0,19.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.438195439880296,-83.05492033722149,Farwell,E Lantz St & Hasse St,ALL
882ab2c5c9fffff,2.0,7.0,Emerging Hotspot,5.0,250.0,14.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.34989070457273,-83.02647867706486,Elmwood Park,Prince Hall Dr & Chene St,ALL
882ab2cab7fffff,2.0,7.0,Emerging Hotspot,5.0,250.0,14.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.4276297665924,-83.28157185548717,Five Points,Lenore Ave & W 7 Mile Rd,ALL
882ab2cc2bfffff,2.0,7.0,Emerging Hotspot,5.0,250.0,14.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.3396355461237,-83.22552174382412,Warrendale,Whitlock St & Brace St,ALL
882ab2c1a5fffff,1.0,6.0,Emerging Hotspot,5.0,500.0,13.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43800048246685,-83.22514597865347,O'Hair Park,Pembroke Ave & Greenview Ave,ALL
882ab2c62bfffff,1.0,6.0,Emerging Hotspot,5.0,500.0,13.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40637878294325,-82.96132354226347,Outer Drive-Hayes,Chalmers St & Wade St,ALL
882ab2cc4dfffff,1.0,6.0,Emerging Hotspot,5.0,500.0,13.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.37248936031544,-83.19865003231494,Joy Community,Greenfield Rd & Elmira St,ALL
882ab2c1b3fffff,3.0,7.0,Emerging Hotspot,4.0,133.33,13.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41527749380133,-83.19061174723149,Hubbell-Puritan,Hubbell St & W McNichols Rd,ALL
882ab2cc61fffff,3.0,7.0,Emerging Hotspot,4.0,133.33,13.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.35943452020652,-83.22863982813003,Franklin Park,Piedmont St & Joy Rd,ALL
882ab2cc09fffff,2.0,6.0,Emerging Hotspot,4.0,200.0,12.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.35075676088239,-83.20284097004443,Warren Ave Community,Belton St & Mansfield St,ALL
882ab2cf49fffff,2.0,6.0,Emerging Hotspot,4.0,200.0,12.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.4249020384862,-83.22028535975966,Evergreen-Outer Drive,Faust Ave & Curtis St,ALL
882ab2ce55fffff,1.0,5.0,Emerging Hotspot,4.0,400.0,11.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.39289705730344,-83.13601369124544,Oakman Blvd Community,Lyndon St & Livernois Ave,ALL
882ab2ce99fffff,1.0,5.0,Emerging Hotspot,4.0,400.0,11.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.319742891837656,-83.09715415552316,Central Southwest,W Vernor Hwy & McKinstry St,ALL
882ab2cab1fffff,3.0,6.0,Emerging Hotspot,3.0,100.0,10.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42907097577434,-83.2772023669593,Seven Mile-Rouge,Woodbine St & W 7 Mile Rd,ALL
882ab2ce25fffff,3.0,6.0,Emerging Hotspot,3.0,100.0,10.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.38705404985419,-83.19819270407079,Schoolcraft Southfield,Greenfield Rd & Schoolcraft St,ALL
882ab2c605fffff,2.0,5.0,Emerging Hotspot,3.0,150.0,9.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41255691604615,-82.95893885573489,Outer Drive-Hayes,Wayburn St & Berkshire St,ALL
882ab21b6dfffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.306819816618216,-83.123389561227,Springwells,Evans St & Lane St,ALL
882ab2c0dbfffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43569158363304,-83.05940763261448,Farwell,Eureka St & Emery St,ALL
882ab2c181fffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.44069459083422,-83.18576142150218,Schaefer 7/8 Lodge,Chippewa St & Strathmoor St,ALL
882ab2c503fffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.36903674016917,-83.07096717448829,New Center,W Grand Blvd & 2nd Ave,ALL
882ab2c627fffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40293584689456,-82.98027254933963,Wade,Annsbury Ave & Camden Ave,ALL
882ab2c75dfffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.431114237576814,-82.9946371763993,Von Steuben,Barlow St & Lappin St,ALL
882ab2ce47fffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40348582744444,-83.15492390662183,Fitzgerald/Marygrove,Fenkell St & Wisconsin St,ALL
882ab2c625fffff,3.0,5.0,Emerging Hotspot,2.0,66.67,8.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.411085509793566,-82.98517599956212,Eden Gardens,Annsbury Ave & Rosemary Ave,ALL
882ab2c629fffff,3.0,5.0,Emerging Hotspot,2.0,66.67,8.0,ALL,Category Focus,Violent Crime,4.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41283501211484,-82.96464502429595,Outer Drive-Hayes,Hayes St & Chelsea Ave,ALL
