focus_rank,h3_cell,incident_count,latitude,longitude,mean_spike_z,neighborhood,police_precinct,nearest_intersection,dominant_offense,dominant_offense_count,dominant_offense_share,score
152,892ab2c5e2fffff,125,42.3297749143675,-83.0636932195099,0.911792330896012,Corktown,03,Bagley St & 8th St,LARCENY,55,0.44,0.1725765659185479
153,892ab2ce48bffff,149,42.4146920712702,-83.1418222680499,0.4789699910281905,Fitzgerald/Marygrove,12,Santa Rosa Dr & Grove St,ASSAULT,41,0.2751677852348993,0.17235820210066388
154,892ab2c5eb7ffff,146,42.3376744078901,-83.0513428679389,0.5303117405712987,Downtown,03,W Elizabeth St & Woodward Ave,LARCENY,41,0.2808219178082192,0.17223400671875885
155,892ab2c646bffff,156,42.4248928243639,-82.942367989879,0.3504653818257001,Moross-Morang,09,Casino St & Somerset Ave,ASSAULT,36,0.23076923076923078,0.17217025147536982
156,892ab2ce1c7ffff,139,42.3761550554237,-83.1391061714307,0.641490462702126,Nardin Park,10,Elmhurst St & Livernois Ave,ASSAULT,34,0.2446043165467626,0.17147133340427936
157,892ab2ca963ffff,134,42.4292373916499,-83.2534029514986,0.726950018107025,Holcomb Community,08,W 7 Mile Rd & Bentler St,ASSAULT,25,0.1865671641791045,0.17125830421199767
158,892ab2d594bffff,130,42.4494331469927,-82.9679440741673,0.7949088163252631,Regent Park,09,Gratiot Ave & E 8 Mile Rd,FRAUD,19,0.14615384615384616,0.17106544859284956
159,892ab2cab07ffff,120,42.4290709757743,-83.2726955002077,0.9414916593403247,Seven Mile-Rouge,08,Shiawassee Dr & W 7 Mile Rd,ASSAULT,33,0.275,0.1693041258910984
160,892ab2c6217ffff,139,42.4079054349157,-82.9669807326354,0.6019681225474917,Outer Drive-Hayes,09,Chalmers St & Maiden St,ASSAULT,26,0.18705035971223022,0.1693028509161119
161,892ab2c6677ffff,158,42.421600918936,-82.965057725865,0.25786687874538544,Mapleridge,09,Hayes St & Alma St,FRAUD,98,0.620253164556962,0.16905040970332852
162,892ab2cc437ffff,86,42.35594993800135,-83.1894704550177,1.543099910194391,Fiskhorn,02,Mackenzie St & Lauder St,ASSAULT,23,0.26744186046511625,0.1689793884964124
163,892ab2ce57bffff,148,42.3874258518293,-83.1349367321407,0.4349815730026601,Russell Woods,10,Petoskey Ave & W Davison St,ASSAULT,36,0.24324324324324326,0.1689642860027253
164,892ab2ce68bffff,155,42.4095098050266,-83.1719755044509,0.3085066995788517,Harmony Village,12,Puritan St & Steel St,LARCENY,63,0.4064516129032258,0.16888770141685244
165,892ab2c5e8bffff,142,42.3461585812171,-83.0629556758828,0.5406673826823862,Midtown,03,Brainard St & 2nd Ave,DAMAGE TO PROPERTY,35,0.24647887323943662,0.16888062379295818
166,892ab2c516fffff,158,42.3510898726668,-83.0641852712122,0.24492891573821793,Midtown,03,Cass Ave & W Willis St,LARCENY,44,0.27848101265822783,0.16834053913129682
167,892ab2c5c2bffff,156,42.3356219388886,-83.035703183339,0.27043460782626294,Lafayette Park,07,Rivard St & E Larned St,LARCENY,39,0.25,0.16777918224077346
168,892ab2c53b7ffff,129,42.3546909528293,-83.0712814295488,0.7520768869898706,Wayne State,03,Anthony Wayne Dr & 3rd St,DAMAGE TO PROPERTY,22,0.17054263565891473,0.16773498585983107
169,892ab2cc2c7ffff,151,42.3467636990049,-83.2391390750345,0.3577438412504468,Warrendale,06,Sawyer St & Fielding St,ASSAULT,33,0.2185430463576159,0.16766763981212654
170,892ab2c0adbffff,109,42.4370310784254,-83.1416885783729,1.1072510497071204,Sherwood Forest,12,Livernois Ave & Saint Martins Ave,FRAUD,58,0.5321100917431193,0.16761457562985016
171,892ab2cc28fffff,135,42.34317392863,-83.232918364425,0.6406247081771923,Warrendale,06,Auburn St & W Warren Ave,SEX OFFENSES,54,0.4,0.16750226319875827
172,892ab2c0a0fffff,47,42.4245046287608,-83.1356344850369,2.2117089204808495,University District,12,Curtis St & Fairfield St,STOLEN VEHICLE,12,0.2553191489361702,0.16742883836316613
173,892ab2cc6dbffff,127,42.3719120810853,-83.2350273305592,0.77712331325642,Weatherby,06,Plymouth Rd & Auburn St,FRAUD,33,0.25984251968503935,0.16714843031235999
174,892ab2cc43bffff,129,42.3581573892756,-83.1960056459032,0.7330084995075912,We Care Community,02,Prest St & Joy Rd,ASSAULT,30,0.23255813953488372,0.16668875569807617
175,892ab2c081bffff,23,42.4342419802444,-83.1062776643549,2.623242662433866,Penrose,12,Penrose St & Danbury St,ASSAULT,6,0.2608695652173913,0.16647915515763823
176,892ab2ceba3ffff,148,42.3115846977693,-83.1268519962079,0.3881004953653055,Springwells,04,W Vernor Hwy & Springwells St,FRAUD,56,0.3783783783783784,0.16639204975645885
177,892ab2c5103ffff,110,42.3606837319219,-83.0549231922822,1.065301638953335,Medical Center,03,E Warren Ave & S I 75 Service Drive,ASSAULT,24,0.21818181818181817,0.1662933185864729
178,892ab2c76a7ffff,133,42.4338722620766,-83.0274982386189,0.6534660355267836,Grant,11,E Brentwood St & Packard St,ASSAULT,29,0.21804511278195488,0.16624604732337583
179,892ab2cc477ffff,156,42.3581503152907,-83.2007933547716,0.22625788994693982,Joy Community,06,Joy Rd & Prevost St,ASSAULT,48,0.3076923076923077,0.16535532680278028
180,892ab2c66b3ffff,125,42.4282926639482,-82.9496654893511,0.775832533374058,Moross-Morang,09,Casino St & Lansdowne St,RUNAWAY,31,0.248,0.16511682444403958
181,892ab2c6617ffff,147,42.4286674279919,-82.9572399076766,0.38199707229524443,Mapleridge,09,Payton St & Morang Dr,FRAUD,28,0.19047619047619047,0.1650767795029672
182,892ab2ce1c3ffff,153,42.3792605327456,-83.140300134081,0.27361165849549635,Oakman Blvd Community,10,Herbert St & Livernois Ave,ASSAULT,32,0.20915032679738563,0.16501232183328518
183,892ab2c5c07ffff,134,42.3408890170328,-83.0310687076774,0.6108985521349808,Lafayette Park,07,Pembridge Pl & Saint Aubin St,DAMAGE TO PROPERTY,35,0.26119402985074625,0.16489087832825905
184,892ab2c744bffff,109,42.4435787457308,-83.0278970794718,1.0518544123627847,Sherwood,11,Milbank St & Spencer St,ASSAULT,26,0.23853211009174313,0.16457511396046137
185,892ab2ce2d3ffff,156,42.3945463456952,-83.1886086925471,0.20712683469994678,Hubbell-Lyndon,02,Lyndon St & Strathmoor St,ASSAULT,43,0.27564102564102566,0.16430565823252472
186,892ab2cc417ffff,141,42.3654446556957,-83.1940347737658,0.4751155890257997,Plymouth-Hubbell,02,Sussex & W Chicago St,ASSAULT,26,0.18439716312056736,0.16430358437138112
187,892ab2c6463ffff,138,42.4240711906715,-82.9393384062896,0.5257248345852058,Moross-Morang,09,Casino St & McKinney Ave,ASSAULT,40,0.2898550724637681,0.16413919850341285
188,892ab2c5843ffff,125,42.3243053474778,-83.0564648541344,0.7485177399447815,West Side Industrial,03,6th St & Riverfront Dr,LARCENY,46,0.368,0.16361813658832178
189,892ab2c0d17ffff,119,42.4356307524754,-83.0683367487351,0.8539408211012419,Pershing,11,Revere St & Emery St,ASSAULT,36,0.3025210084033613,0.16352005918452478
190,892ab2c7423ffff,132,42.4342837231681,-83.0092366581504,0.6181345626920479,Mount Olivet,09,E 7 Mile Rd & Algonac St,ASSAULT,38,0.2878787878787879,0.1633271140825711
191,892ab2c5337ffff,111,42.3499360906937,-83.0774715488627,0.9918186862494845,Woodbridge,03,W Forest Ave & Trumbull St,DAMAGE TO PROPERTY,21,0.1891891891891892,0.1632419025180716
192,892ab2c7237ffff,120,42.4103102020169,-83.044677925138,0.8273083010433635,Buffalo Charles,11,Caldwell Ave & Emerald Springs Cir,ASSAULT,34,0.2833333333333333,0.16303919795569938
193,892ab2c5143ffff,110,42.3621383054182,-83.0673828305737,1.0039380096879282,Cultural Center,03,E Palmer St & Woodward Ave,DAMAGE TO PROPERTY,24,0.21818181818181817,0.16292646442369296
194,892ab2c522fffff,50,42.3633102510717,-83.1026801791687,2.0742235400213813,Wildemere Park,10,Columbus St & Lawton St,ASSAULT,12,0.24,0.16282656880452326
195,892ab2cc607ffff,166,42.3577141290896,-83.2262062595021,-0.6696333326636146,Franklin Park,06,Artesian St & Joy Rd,FRAUD,60,0.3614457831325301,0.1627450980392157
196,892ab2cf02bffff,150,42.3913904541749,-83.2376028647668,0.2839429517244575,Brightmoor,06,Acacia St & Crescent Dr,ASSAULT,42,0.28,0.16263799510791624
197,892ab2c6053ffff,159,42.4150771920204,-82.9524596763303,0.1160362287075073,Outer Drive-Hayes,09,Roxbury St & Courville St,ASSAULT,34,0.2138364779874214,0.16224894279796964
198,892ab2c74a3ffff,20,42.4401710943122,-83.002445731796,2.5992314942693557,Pulaski,09,Annott St & Manning St,AGGRAVATED ASSAULT,4,0.2,0.1622205516955949
199,892ab2c0e27ffff,101,42.4393441193641,-83.1171312167726,1.1518255665537245,State Fair,12,W State Fair St & Ralston St,ASSAULT,31,0.3069306930693069,0.16221711995205623
200,892ab2c60dbffff,76,42.4200419351435,-82.9490112881277,1.5910905980590282,Yorkshire Woods,09,Nottingham Rd & Grayton St,DAMAGE TO PROPERTY,12,0.15789473684210525,0.16180858444619112
201,892ab2d5ba3ffff,141,42.4434084434849,-82.9688975428361,0.4287960786604942,Regent Park,09,Rossini Dr & Gratiot Ave,ASSAULT,42,0.2978723404255319,0.16176215978228378
202,892ab2c60d3ffff,118,42.4213546601883,-82.9452890757471,0.8385969253909956,Yorkshire Woods,09,Nottingham Rd & Britain St,DAMAGE TO PROPERTY,21,0.17796610169491525,0.16169778952198413
203,892ab2c5263ffff,73,42.3687090022666,-83.1125330908017,1.6393919019713616,Jamison,10,Wildemere St & Carter St,ASSAULT,23,0.3150684931506849,0.16151756814526247
204,892ab2cf5b3ffff,123,42.4034339033501,-83.1938167083959,0.7438076151233965,Belmont,02,Fenkell St & Coyle St,ASSAULT,34,0.2764227642276423,0.16139892063435704
205,892ab2cf54fffff,127,42.4010677375456,-83.218208113034,0.6663488256300495,Grand River-St Marys,08,Grand River Ave & N M 39,FRAUD,20,0.15748031496062992,0.16107053776820252
206,892ab2c7437ffff,139,42.4344290672724,-83.0045833511299,0.45021493882695157,Pulaski,09,Rowe St & E 7 Mile Rd,ASSAULT,39,0.2805755395683453,0.16097656962471768
207,892ab2c42afffff,97,42.3580011652625,-83.016229447754,1.2001111905670343,Islandview,07,Beaufait St & Charlevoix St,LARCENY,63,0.6494845360824743,0.1609448511811782
208,892ab2ce023ffff,119,42.3808991765844,-83.1527546324493,0.8014028523344814,Littlefield Community,02,Cortland St & Northlawn St,ASSAULT,23,0.19327731092436976,0.16063744482543424
209,892ab2cab73ffff,124,42.4287961055717,-83.2814705315058,0.7057948573090965,Five Points,08,Lenore Ave & W 7 Mile Rd,ASSAULT,34,0.27419354838709675,0.16029365694885958
210,892ab2c4383ffff,108,42.3532626817594,-82.996217052024,0.98943543255838,West Village,07,Van Dyke St & E Lafayette St,LARCENY,36,0.3333333333333333,0.16016996344906942
211,892ab2c5127ffff,123,42.350706735883,-83.0474404164149,0.7183047171935107,Forest Park,07,N I 75 Service Drive & Mack Ave,LARCENY,27,0.21951219512195122,0.15999964651895537
212,892ab2c6447ffff,114,42.4294115640338,-82.9406459340727,0.8771929426254352,Moross-Morang,09,Balfour Rd & McCormick St,ASSAULT,20,0.17543859649122806,0.15989387858277804
213,892ab2c463bffff,130,42.3788231664672,-83.0140688496528,0.590950272391012,Gratiot-Grand,07,Gratiot Ave & Parker St,ASSAULT,28,0.2153846153846154,0.1598748022621136
214,892ab2ce24bffff,128,42.3847960298811,-83.2023888736757,0.6263070828844863,Schoolcraft Southfield,06,Mansfield St & W Davison St,ASSAULT,32,0.25,0.15985394924022392
215,892ab2ce903ffff,121,42.3157795968874,-83.1068791541688,0.7478081606932399,Central Southwest,04,W Vernor Hwy & Military St,ASSAULT,35,0.2892561983471074,0.159657635292033
216,892ab2c0803ffff,84,42.4322646898778,-83.1023750571163,1.4063450503300363,Penrose,12,John R St & E 7 Mile Rd,SEX OFFENSES,15,0.17857142857142858,0.1595152398164229
217,892ab2c511bffff,120,42.362928675581,-83.0590853182331,0.762890366482835,Cultural Center,03,Saint Antoine St & E Kirby St,LARCENY,25,0.20833333333333334,0.15950476243209732
218,892ab2c66a7ffff,110,42.4230425468439,-82.9473144053983,0.935287533812167,Yorkshire Woods,09,Lakepointe St & Britain St,STOLEN VEHICLE,23,0.20909090909090908,0.15915980095795446
219,892ab2c0e2fffff,102,42.4392070441732,-83.1199980125666,1.0782314981947294,State Fair,12,Woodward Ave & W State Fair St,LARCENY,33,0.3235294117647059,0.1591596072721841
220,892ab2c63cfffff,98,42.3954554938188,-82.9578766995099,1.1495571971654186,Chandler Park-Chalmers,05,Marlborough St & E Warren Ave,ASSAULT,17,0.17346938775510204,0.1591514842698932
221,892ab2ce8abffff,150,42.3311311671483,-83.1203279454989,0.22020636490525733,Chadsey Condon,04,Livernois Ave & Michigan Ave,ASSAULT,23,0.15333333333333332,0.1591409432675587
222,892ab2c506bffff,121,42.3697335528948,-83.0855800200117,0.7342137340284307,Virginia Park Community,10,Pallister St & Bethune St,ASSAULT,26,0.21487603305785125,0.1589117463582306
223,892ab2c0a67ffff,44,42.4190077819988,-83.1397862396396,2.107047963396364,University District,12,Livernois Ave & Santa Maria St,ASSAULT,13,0.29545454545454547,0.15874520201432749
224,892ab2c5663ffff,143,42.3879967160894,-83.1039766889552,0.3316502434945537,Dexter-Linwood,10,Woodrow Wilson St & Tuxedo St,ASSAULT,60,0.4195804195804196,0.15839281836125965
225,892ab2d5b4fffff,129,42.4437539398558,-82.9939981240435,0.5795280855004908,Conner Creek,09,Fairmount Dr & Goulburn St,ASSAULT,26,0.20155038759689922,0.1582677060145578
226,892ab2c5c77ffff,112,42.3368851542335,-83.0380389299075,0.8827452345209916,Lafayette Park,07,N I 375 Service Drive & Monroe St,LARCENY,49,0.4375,0.15823773330858315
227,892ab2c7107ffff,129,42.4006376690044,-83.0006992027291,0.5755267574451799,Airport Sub,05,French Rd & Traverse St,FRAUD,73,0.5658914728682171,0.15804816411032324
228,892ab2c5e13ffff,136,42.3439134005275,-83.0651962666935,0.4491231564909878,Midtown,03,Martin Luther King Jr Blvd & 3rd St,ASSAULT,37,0.27205882352941174,0.1579754900495267
229,892ab2ce6dbffff,135,42.4144561721808,-83.1828622322447,0.46664479739156267,Harmony Village,02,W McNichols Rd & Stansbury St,ASSAULT,32,0.23703703703703705,0.15795646230854105
230,892ab2c4423ffff,116,42.3786217764808,-82.9797546581148,0.8003653479000585,West End,05,Saint Jean St & Mack Ave,ASSAULT,26,0.22413793103448276,0.15763934332994514
231,892ab2c601bffff,135,42.4130987979303,-82.9437637857039,0.4542146453971148,Outer Drive-Hayes,09,Whittier St & W I 94 Service Drive,ASSAULT,40,0.2962962962962963,0.15727445393505513
232,892ab2cf6a3ffff,63,42.4148935712819,-83.2445924537635,1.7402399462138118,Holcomb Community,08,W McNichols Rd & Patton St,DAMAGE TO PROPERTY,11,0.1746031746031746,0.1572469023770269
233,892ab2ce253ffff,97,42.3893613835394,-83.1981862698424,1.1286516625059473,Cadillac Community,02,Greenfield Rd & Birch St,ASSAULT,15,0.15463917525773196,0.157024062720604
234,892ab2c5073ffff,129,42.374009445589,-83.0825434902777,0.5530851809810463,New Center Commons,03,Seward St & 3rd St,ASSAULT,28,0.21705426356589147,0.15681685631379746
235,892ab2c415bffff,134,42.3537767546239,-82.9912044658567,0.46141469184319056,Gold Coast,07,E Jefferson Ave & Iroquois St,LARCENY,41,0.30597014925373134,0.1566891085940241
236,892ab2d5bb3ffff,125,42.4461872764185,-82.969017945686,0.6205735384805404,Regent Park,09,Bringard Dr & Gratiot Ave,ASSAULT,19,0.152,0.1565981889017159
237,892ab2cf4abffff,134,42.4155656036928,-83.2187171973734,0.45897456775865286,College Park,08,N M 39 & W McNichols Rd,LARCENY,29,0.21641791044776118,0.1565552256729832
238,892ab2c18a3ffff,98,42.4407051655529,-83.1721629174823,1.1010418138653282,Blackstone Park,12,Meyers Rd & Chippewa St,ASSAULT,23,0.23469387755102042,0.1564895781509398
239,892ab2cc6cbffff,131,42.3671448949776,-83.2361764886786,0.5111812626580727,Franklin Park,06,Evergreen Rd & Elmira St,ASSAULT,37,0.2824427480916031,0.15647848747228366
240,892ab2c744fffff,108,42.4412088056657,-83.0254684438665,0.9189809058729848,Nortown,11,Van Dyke St & E Outer Dr,ASSAULT,22,0.2037037037037037,0.15630431665964234
241,892ab2ce00bffff,119,42.3885102051767,-83.1590618948012,0.7206916072385167,Northwest Community,02,Schoolcraft St & Wyoming St,AGGRAVATED ASSAULT,18,0.15126050420168066,0.156209040006691
242,892ab2cf12bffff,132,42.3722650574673,-83.2167737009779,0.48716084825127987,Plymouth-I96,06,Plymouth Rd & Archdale St,AGGRAVATED ASSAULT,23,0.17424242424242425,0.1561409453217178
243,892ab2ce647ffff,129,42.4037563582289,-83.1846794154103,0.5287515026548902,Bethune Community,02,Freeland St & Keeler Ave,ASSAULT,26,0.20155038759689922,0.15548173407365393
244,892ab2c5a4bffff,119,42.3210063703466,-83.0921229870044,0.7062887257756663,Hubbard Farms,04,Page & Palms St,ASSAULT,35,0.29411764705882354,0.15541879337379572
245,892ab2c5133ffff,110,42.3568045020363,-83.0509796485654,0.8639401997229562,Forest Park,07,N I 75 Service Drive & E Canfield St,ASSAULT,31,0.2818181818181818,0.15524516827313492
246,892ab2cc493ffff,142,42.3728340793303,-83.1877403376603,0.29158006670007797,Plymouth-Hubbell,02,Plymouth Rd & Hubbell St,ASSAULT,37,0.2605633802816901,0.15521388542121897
247,892ab2cc4bbffff,105,42.3655646374765,-83.1885843916291,0.9516328376967561,Plymouth-Hubbell,02,Marlowe St & W Chicago St,ASSAULT,25,0.23809523809523808,0.15515466220135538
248,892ab2ce513ffff,149,42.3938526187366,-83.1235753875846,0.16193256696078598,Oakman Blvd Community,10,Clements St & Linwood St,ASSAULT,43,0.28859060402684567,0.15496322752441086
249,892ab2c1a2bffff,142,42.4301401901191,-83.2150147042463,0.28342551440540287,Greenfield,08,Lindsay St & W 7 Mile Rd,ASSAULT,25,0.176056338028169,0.15476646748542208
250,892ab2c6e57ffff,132,42.3748805903865,-82.9403186576089,0.45408456151499355,Riverbend,05,E Jefferson Ave & Alter Rd,ASSAULT,29,0.2196969696969697,0.15432614011836668
251,892ab2c0d47ffff,100,42.4329224498118,-83.0828907799923,1.0202836556507322,Nolan,11,E 7 Mile Rd & Dequindre St,ASSAULT,19,0.19,0.1540193836516743
252,892ab2c458fffff,37,42.3748788984636,-82.9581902102252,2.143834392379999,Riverbend,05,Springle St & Kercheval St,ASSAULT,8,0.21621621621621623,0.15390082745662367
253,892ab2c61cbffff,76,42.3997046734693,-82.9309417236395,1.4466628373812922,East English Village,05,Yorkshire Rd & Waveney St,LARCENY,12,0.15789473684210525,0.15388422904088025
254,892ab2c8d8bffff,79,42.4167295177448,-83.283824055426,1.3911610617465235,The Eye,08,Salem St & Santa Maria St,ASSAULT,16,0.20253164556962025,0.15378017519222884
255,892ab2c0b4fffff,103,42.410156446574,-83.127752841626,0.9600738049558455,Martin Park,12,Puritan St & Linwood St,ASSAULT,18,0.17475728155339806,0.1536570106275667
256,892ab2c0dd7ffff,129,42.4426594712642,-83.0717962403018,0.486963783057912,Butler,11,E Remington St & Charest St,ASSAULT,40,0.31007751937984496,0.15318895642405228
257,892ab2ce197ffff,134,42.3773213176787,-83.1228892752819,0.391955200302012,Nardin Park,10,Dexter Ave & Collingwood St,ASSAULT,21,0.15671641791044777,0.15287805665593687
258,892ab2c634bffff,116,42.3913582621798,-82.9702259799258,0.7125887888454611,Fox Creek,05,Algonquin St & E Warren Ave,FRAUD,21,0.1810344827586207,0.15282328409770424
259,892ab2c5ddbffff,119,42.3374147416011,-83.0245680178596,0.6529829104296879,Elmwood Park,07,Dubois St & E Jefferson Ave,LARCENY,28,0.23529411764705882,0.152494049377287
260,892ab2c5123ffff,118,42.3514642006266,-83.0526924726957,0.6661539990340654,Medical Center,03,Beaubien St & Saint Antoine St,ASSAULT,45,0.3813559322033898,0.1522363187550638
261,892ab2cd193ffff,109,42.3464895630874,-83.2590319084326,0.8260782080666017,Far West Detroit,06,Lamphere St & Sawyer St,OBSTRUCTING JUDICIARY,41,0.3761467889908257,0.15218739239980417
262,892ab2c1a23ffff,152,42.4302660575772,-83.2106243835844,0.05624159476486862,Greenfield,08,W 7 Mile Rd & Ferguson St,ASSAULT,27,0.17763157894736842,0.15210543001047488
263,892ab2cf4c3ffff,114,42.4266470886364,-83.2296498255743,0.7251948951217363,Evergreen-Outer Drive,08,Margareta St & Sunderland Rd,ASSAULT,31,0.2719298245614035,0.15155416228668295
264,892ab2c538bffff,80,42.3630058836639,-83.0834364198621,1.3320951985317888,Elijah McCoy,03,Holden St & Lincoln St,LARCENY,41,0.5125,0.15151978531218507
265,892ab2cf337ffff,108,42.3718812303179,-83.2387730802119,0.8222163622900992,Weatherby,06,Plymouth Rd & Heyden St,ASSAULT,29,0.26851851851851855,0.15099511134907573
